Angle DP_number Thrust_angle_deg_thr_1_:_azi_port Rudder_angle_deg_thr1_:_azi_port Nominal_thrust_utilisation_%_thr1_:_azi_port Effective_thrust_kN_thr1_:_azi_port Tx_rudder_kN_thr1_:_azi_port Ty_rudder_kN_thr1_:_azi_port Thrust_loss_factor_thr1_:_azi_port Utilized_power_kW_thr1_:_azi_port Thrust_angle_deg_thr_2_:_azi_stb Rudder_angle_deg_thr2_:_azi_stb Nominal_thrust_utilisation_%_thr2_:_azi_stb Effective_thrust_kN_thr2_:_azi_stb Tx_rudder_kN_thr2_:_azi_stb Ty_rudder_kN_thr2_:_azi_stb Thrust_loss_factor_thr2_:_azi_stb Utilized_power_kW_thr2_:_azi_stb Thrust_angle_deg_thr_3_:_tt1 Rudder_angle_deg_thr3_:_tt1 Nominal_thrust_utilisation_%_thr3_:_tt1 Effective_thrust_kN_thr3_:_tt1 Tx_rudder_kN_thr3_:_tt1 Ty_rudder_kN_thr3_:_tt1 Thrust_loss_factor_thr3_:_tt1 Utilized_power_kW_thr3_:_tt1 Thrust_angle_deg_thr_4_:_tt2 Rudder_angle_deg_thr4_:_tt2 Nominal_thrust_utilisation_%_thr4_:_tt2 Effective_thrust_kN_thr4_:_tt2 Tx_rudder_kN_thr4_:_tt2 Ty_rudder_kN_thr4_:_tt2 Thrust_loss_factor_thr4_:_tt2 Utilized_power_kW_thr4_:_tt2 Fx_current_kN Fy_current_kN Mz_currentk_N Fx_wave_kN Fy_wave_kN Mz_wave_kN Fx_wind_kN Fy_wind_kN Mz_wind_kN solution_Tx_kN_thr_:_azi_port solution_Ty_kN_thr_:_azi_port solution_Tx_kN_thr_:_azi_stb solution_Ty_kN_thr_:_azi_stb solution_Tx_kN_thr_:_tt1 solution_Ty_kN_thr_:_tt1 solution_Tx_kN_thr_:_tt2 solution_Ty_kN_thr_:_tt2
160 8 228 N/A 97.64 231.74 N/A N/A 0.9 2171 216 N/A 98.1 152.74 N/A N/A 0.59 2186 270 N/A 45.22 94.08 N/A N/A 0.9 493 270 N/A 42.93 88.4 N/A N/A 0.89 456 2.9 39.5 -736.4 114.9 171.9 -1409.0 105.9 143.5 -2438.7 -156.4 -171.0 -123.3 -90.2 0.0 -94.1 0.0 -88.4
170 1 239 N/A 1.03 2.46 N/A N/A 0.9 2 N/A N/A 0.0 0.0 N/A N/A 0.9 0 270 N/A 0.32 0.66 N/A N/A 0.9 0 270 N/A 0.28 0.59 N/A N/A 0.9 0 0.3 2.2 -41.5 0.1 0.1 -0.8 0.6 0.4 -7.8 -1.3 -2.1 0.0 -0.0 0.0 -0.7 0.0 -0.6
170 2 250 N/A 4.15 9.89 N/A N/A 0.9 19 190 N/A 1.64 3.9 N/A N/A 0.9 5 270 N/A 1.35 2.82 N/A N/A 0.9 3 270 N/A 1.2 2.51 N/A N/A 0.9 2 1.3 8.9 -166.2 1.4 1.4 -12.3 3.0 2.0 -39.9 -3.4 -9.3 -3.8 -0.7 0.0 -2.8 0.0 -2.5
170 3 247 N/A 10.29 24.53 N/A N/A 0.9 74 190 N/A 4.58 10.92 N/A N/A 0.9 22 270 N/A 3.4 7.11 N/A N/A 0.9 10 270 N/A 3.05 6.37 N/A N/A 0.9 9 3.0 20.1 -373.9 5.7 5.3 -48.1 7.6 5.0 -100.6 -9.6 -22.6 -10.8 -1.9 0.0 -7.1 0.0 -6.4
170 4 236 N/A 15.11 36.03 N/A N/A 0.9 132 190 N/A 9.2 21.93 N/A N/A 0.9 63 270 N/A 4.85 10.13 N/A N/A 0.9 17 270 N/A 4.39 9.18 N/A N/A 0.9 15 3.0 20.1 -373.9 14.3 11.7 -105.3 16.2 10.6 -215.3 -20.2 -29.8 -21.6 -3.8 0.0 -10.1 0.0 -9.2
170 5 227 N/A 24.03 57.28 N/A N/A 0.9 265 190 N/A 17.31 41.25 N/A N/A 0.9 162 270 N/A 7.36 15.38 N/A N/A 0.9 32 270 N/A 6.74 14.07 N/A N/A 0.9 28 3.0 20.1 -373.9 30.9 23.4 -211.7 29.7 19.5 -394.9 -38.9 -42.1 -40.6 -7.2 0.0 -15.4 0.0 -14.1
170 6 222 N/A 36.78 87.62 N/A N/A 0.9 502 190 N/A 28.63 68.21 N/A N/A 0.9 345 270 N/A 10.78 22.51 N/A N/A 0.9 57 270 N/A 9.92 20.68 N/A N/A 0.9 51 3.0 20.1 -373.9 53.3 38.7 -349.6 49.3 32.4 -656.8 -64.9 -58.9 -67.2 -11.8 0.0 -22.5 0.0 -20.7
170 7 219 N/A 55.18 131.3 N/A N/A 0.9 922 190 N/A 44.75 106.48 N/A N/A 0.9 674 270 N/A 15.78 32.93 N/A N/A 0.9 102 270 N/A 14.55 30.23 N/A N/A 0.89 90 3.0 20.1 -373.9 86.5 61.9 -559.3 75.7 49.7 -1008.5 -101.8 -82.9 -104.9 -18.5 0.0 -32.9 0.0 -30.2
170 8 217 N/A 77.89 184.93 N/A N/A 0.9 1547 190 N/A 64.67 153.55 N/A N/A 0.9 1170 270 N/A 21.79 45.36 N/A N/A 0.9 165 270 N/A 20.05 41.34 N/A N/A 0.89 145 3.0 20.1 -373.9 124.7 87.3 -788.9 111.0 72.9 -1477.9 -147.2 -111.9 -151.2 -26.7 0.0 -45.4 0.0 -41.3
180 1 170 N/A 0.27 0.64 N/A N/A 0.9 0 190 N/A 0.28 0.66 N/A N/A 0.9 0 N/A N/A 0.0 0.0 N/A N/A 0.9 0 90 N/A 0.0 0.0 N/A N/A 0.9 0 0.3 0.0 -0.0 0.1 0.0 -0.0 0.6 0.0 -0.0 -0.6 0.1 -0.7 -0.1 0.0 0.0 0.0 0.0
180 2 170 N/A 1.58 3.77 N/A N/A 0.9 4 190 N/A 1.58 3.77 N/A N/A 0.9 4 N/A N/A 0.0 0.0 N/A N/A 0.9 0 N/A N/A 0.0 0.0 N/A N/A 0.9 0 1.4 0.0 -0.0 1.5 0.0 -0.0 3.0 0.0 -0.0 -3.7 0.7 -3.7 -0.7 0.0 -0.0 0.0 0.0
180 3 170 N/A 4.49 10.71 N/A N/A 0.9 21 190 N/A 4.49 10.71 N/A N/A 0.9 21 N/A N/A 0.0 0.0 N/A N/A 0.9 0 N/A N/A 0.0 0.0 N/A N/A 0.9 0 3.1 0.0 -0.0 6.1 0.0 -0.0 7.7 0.0 -0.0 -10.5 1.9 -10.5 -1.9 0.0 0.0 0.0 0.0
180 4 180 N/A 9.11 21.72 N/A N/A 0.9 62 180 N/A 9.11 21.72 N/A N/A 0.9 62 N/A N/A 0.0 0.0 N/A N/A 0.9 0 N/A N/A 0.0 0.0 N/A N/A 0.9 0 3.1 0.0 -0.0 15.3 0.0 -0.0 16.4 0.0 -0.0 -21.7 -0.0 -21.7 -0.0 0.0 0.0 0.0 -0.0
180 5 180 N/A 17.36 41.38 N/A N/A 0.9 163 180 N/A 17.36 41.38 N/A N/A 0.9 163 N/A N/A 0.0 0.0 N/A N/A 0.9 0 N/A N/A 0.0 0.0 N/A N/A 0.9 0 3.1 0.0 -0.0 33.0 0.0 -0.0 30.1 0.0 -0.0 -41.4 -0.0 -41.4 -0.0 0.0 -0.0 0.0 0.0
180 6 180 N/A 28.88 68.82 N/A N/A 0.9 349 180 N/A 28.88 68.82 N/A N/A 0.9 349 N/A N/A 0.0 0.0 N/A N/A 0.9 0 N/A N/A 0.0 0.0 N/A N/A 0.9 0 3.1 0.0 -0.0 56.9 0.0 -0.0 50.1 0.0 -0.0 -68.8 -0.0 -68.8 -0.0 0.0 -0.0 0.0 -0.0
180 7 180 N/A 45.29 107.78 N/A N/A 0.9 686 180 N/A 45.29 107.78 N/A N/A 0.9 686 N/A N/A 0.0 0.0 N/A N/A 0.9 0 N/A N/A 0.0 0.0 N/A N/A 0.9 0 3.1 0.0 -0.0 92.5 0.0 -0.0 76.9 0.0 -0.0 -107.8 -0.0 -107.8 -0.0 0.0 0.0 0.0 0.0
180 8 180 N/A 65.54 155.66 N/A N/A 0.9 1194 180 N/A 65.54 155.66 N/A N/A 0.9 1194 N/A N/A 0.0 0.0 N/A N/A 0.9 0 N/A N/A 0.0 0.0 N/A N/A 0.89 0 3.1 0.0 -0.0 133.3 0.0 -0.0 112.7 0.0 -0.0 -155.7 -0.0 -155.7 -0.0 0.0 -0.0 0.0 -0.0
180 9 180 N/A 94.94 224.26 N/A N/A 0.89 2081 180 N/A 94.94 224.26 N/A N/A 0.89 2081 N/A N/A 0.0 0.0 N/A N/A 0.89 0 N/A N/A 0.0 0.0 N/A N/A 0.87 0 3.1 0.0 -0.0 199.1 0.0 -0.0 156.6 0.0 -0.0 -224.3 -0.0 -224.3 -0.0 0.0 0.0 0.0 -0.0
190 1 73 N/A 0.35 0.83 N/A N/A 0.9 0 139 N/A 0.83 1.98 N/A N/A 0.9 2 90 N/A 0.32 0.66 N/A N/A 0.9 0 90 N/A 0.3 0.63 N/A N/A 0.9 0 0.3 -2.2 41.5 0.1 -0.1 0.8 0.6 -0.4 7.8 0.2 0.8 -1.5 1.3 0.0 0.7 0.0 0.6
190 2 170 N/A 1.64 3.9 N/A N/A 0.9 5 110 N/A 4.15 9.89 N/A N/A 0.9 19 90 N/A 1.35 2.82 N/A N/A 0.9 3 90 N/A 1.2 2.51 N/A N/A 0.9 2 1.3 -8.9 166.2 1.4 -1.4 12.3 3.0 -2.0 39.9 -3.8 0.7 -3.4 9.3 0.0 2.8 0.0 2.5
190 3 170 N/A 4.58 10.92 N/A N/A 0.9 22 113 N/A 10.29 24.53 N/A N/A 0.9 74 90 N/A 3.4 7.11 N/A N/A 0.9 10 90 N/A 3.05 6.37 N/A N/A 0.9 9 3.0 -20.1 373.9 5.7 -5.3 48.1 7.6 -5.0 100.6 -10.8 1.9 -9.6 22.6 0.0 7.1 0.0 6.4
190 4 170 N/A 9.2 21.93 N/A N/A 0.9 63 124 N/A 15.11 36.03 N/A N/A 0.9 132 90 N/A 4.85 10.13 N/A N/A 0.9 17 90 N/A 4.39 9.18 N/A N/A 0.9 15 3.0 -20.1 373.9 14.3 -11.7 105.3 16.2 -10.6 215.3 -21.6 3.8 -20.2 29.8 0.0 10.1 0.0 9.2
190 5 170 N/A 17.31 41.25 N/A N/A 0.9 162 133 N/A 24.03 57.28 N/A N/A 0.9 265 90 N/A 7.36 15.38 N/A N/A 0.9 32 90 N/A 6.74 14.07 N/A N/A 0.9 28 3.0 -20.1 373.9 30.9 -23.4 211.7 29.7 -19.5 394.9 -40.6 7.2 -38.9 42.1 0.0 15.4 0.0 14.1
190 6 170 N/A 28.63 68.21 N/A N/A 0.9 345 138 N/A 36.78 87.62 N/A N/A 0.9 502 90 N/A 10.78 22.51 N/A N/A 0.9 57 90 N/A 9.92 20.68 N/A N/A 0.9 51 3.0 -20.1 373.9 53.3 -38.7 349.6 49.3 -32.4 656.8 -67.2 11.8 -64.9 58.9 0.0 22.5 0.0 20.7
190 7 170 N/A 44.75 106.48 N/A N/A 0.9 674 141 N/A 55.18 131.3 N/A N/A 0.9 922 90 N/A 15.78 32.93 N/A N/A 0.9 102 90 N/A 14.55 30.23 N/A N/A 0.89 90 3.0 -20.1 373.9 86.5 -61.9 559.3 75.7 -49.7 1008.5 -104.9 18.5 -101.8 82.9 0.0 32.9 0.0 30.2
190 8 170 N/A 64.67 153.55 N/A N/A 0.9 1170 143 N/A 77.89 184.93 N/A N/A 0.9 1547 90 N/A 21.79 45.36 N/A N/A 0.9 165 90 N/A 20.05 41.34 N/A N/A 0.89 145 3.0 -20.1 373.9 124.7 -87.3 788.9 111.0 -72.9 1477.9 -151.2 26.7 -147.2 111.9 0.0 45.4 0.0 41.3
200 1 73 N/A 0.77 1.84 N/A N/A 0.9 2 126 N/A 1.24 2.96 N/A N/A 0.9 3 90 N/A 0.61 1.27 N/A N/A 0.9 1 90 N/A 0.58 1.22 N/A N/A 0.9 1 0.3 -4.4 81.8 0.1 -0.2 1.4 0.6 -0.8 12.8 0.5 1.8 -1.7 2.4 0.0 1.3 0.0 1.2
200 2 73 N/A 3.34 7.96 N/A N/A 0.9 14 130 N/A 5.96 14.21 N/A N/A 0.9 33 90 N/A 2.85 5.96 N/A N/A 0.9 8 90 N/A 2.74 5.72 N/A N/A 0.9 7 1.3 -17.6 327.3 1.3 -2.7 22.0 2.9 -3.9 65.8 2.3 7.6 -9.2 10.9 0.0 6.0 0.0 5.7
200 3 73 N/A 7.98 19.03 N/A N/A 0.9 51 133 N/A 15.33 36.56 N/A N/A 0.9 135 90 N/A 7.24 15.12 N/A N/A 0.9 32 90 N/A 6.95 14.52 N/A N/A 0.9 30 2.9 -39.5 736.4 5.3 -10.5 85.9 7.2 -9.8 166.0 5.6 18.2 -24.8 26.9 0.0 15.1 0.0 14.5
200 4 73 N/A 9.92 23.65 N/A N/A 0.9 70 141 N/A 25.12 59.88 N/A N/A 0.9 283 90 N/A 10.62 22.19 N/A N/A 0.9 56 90 N/A 10.23 21.38 N/A N/A 0.9 53 2.9 -39.5 736.4 13.2 -23.0 188.1 15.4 -20.9 355.2 6.9 22.6 -46.3 38.0 0.0 22.2 0.0 21.4
200 5 170 N/A 16.94 40.39 N/A N/A 0.9 157 112 N/A 39.62 94.44 N/A N/A 0.9 561 90 N/A 15.06 31.47 N/A N/A 0.9 95 90 N/A 13.75 28.72 N/A N/A 0.9 83 2.9 -39.5 736.4 28.5 -46.1 378.1 28.3 -38.3 651.6 -39.8 7.0 -34.8 87.8 0.0 31.5 0.0 28.7
200 6 170 N/A 27.88 66.43 N/A N/A 0.9 331 115 N/A 57.59 137.19 N/A N/A 0.9 983 90 N/A 22.17 46.31 N/A N/A 0.9 169 90 N/A 20.33 42.39 N/A N/A 0.9 149 2.9 -39.5 736.4 49.1 -76.2 624.4 47.1 -63.8 1083.9 -65.4 11.5 -58.4 124.1 0.0 46.3 0.0 42.4
200 7 170 N/A 43.45 103.38 N/A N/A 0.9 644 118 N/A 83.52 198.7 N/A N/A 0.9 1717 90 N/A 32.56 67.93 N/A N/A 0.9 301 90 N/A 29.9 62.09 N/A N/A 0.89 265 2.9 -39.5 736.4 79.7 -121.9 999.0 72.3 -97.9 1664.2 -101.8 18.0 -91.8 176.2 0.0 67.9 0.0 62.1
200 8 144 N/A 98.1 152.74 N/A N/A 0.59 2186 132 N/A 97.64 231.74 N/A N/A 0.9 2171 90 N/A 45.22 94.08 N/A N/A 0.9 493 90 N/A 42.93 88.4 N/A N/A 0.89 456 2.9 -39.5 736.4 114.9 -171.9 1409.0 105.9 -143.5 2438.7 -123.3 90.2 -156.4 171.0 0.0 94.1 0.0 88.4
210 1 73 N/A 1.16 2.78 N/A N/A 0.9 3 119 N/A 1.64 3.91 N/A N/A 0.9 5 90 N/A 0.89 1.86 N/A N/A 0.9 1 90 N/A 0.85 1.78 N/A N/A 0.9 1 0.3 -6.4 119.6 0.1 -0.2 1.8 0.5 -1.1 15.1 0.8 2.7 -1.9 3.4 0.0 1.9 0.0 1.8
210 2 73 N/A 5.1 12.15 N/A N/A 0.9 26 123 N/A 7.64 18.22 N/A N/A 0.9 48 90 N/A 4.17 8.72 N/A N/A 0.9 14 90 N/A 4.01 8.39 N/A N/A 0.9 13 1.2 -25.7 478.5 1.2 -3.9 28.9 2.6 -5.7 77.6 3.6 11.6 -9.8 15.4 0.0 8.7 0.0 8.4
210 3 73 N/A 12.29 29.29 N/A N/A 0.9 97 125 N/A 19.28 45.96 N/A N/A 0.9 190 90 N/A 10.58 22.11 N/A N/A 0.9 56 90 N/A 10.2 21.31 N/A N/A 0.9 53 2.7 -57.8 1076.5 4.8 -15.3 112.7 6.6 -14.3 195.7 8.6 28.0 -26.1 37.8 0.0 22.1 0.0 21.3
210 4 73 N/A 15.75 37.55 N/A N/A 0.9 141 132 N/A 29.53 70.4 N/A N/A 0.9 361 90 N/A 15.55 32.49 N/A N/A 0.9 99 90 N/A 15.05 31.44 N/A N/A 0.9 95 2.7 -57.8 1076.5 11.8 -33.6 246.7 14.2 -30.6 418.7 11.0 35.9 -46.9 52.5 0.0 32.5 0.0 31.4
210 5 73 N/A 21.63 51.55 N/A N/A 0.9 226 137 N/A 47.74 113.79 N/A N/A 0.9 742 90 N/A 24.17 50.49 N/A N/A 0.9 192 90 N/A 23.47 49.01 N/A N/A 0.9 184 2.7 -57.8 1076.5 25.6 -67.4 495.9 26.1 -56.1 768.2 15.1 49.3 -83.0 77.8 0.0 50.5 0.0 49.0
210 6 73 N/A 29.63 70.58 N/A N/A 0.9 363 140 N/A 73.28 174.56 N/A N/A 0.9 1411 90 N/A 35.96 75.09 N/A N/A 0.9 349 90 N/A 34.95 72.86 N/A N/A 0.9 335 2.7 -57.8 1076.5 44.2 -111.4 819.0 43.4 -93.2 1277.8 20.6 67.5 -133.4 112.6 0.0 75.1 0.0 72.9
210 7 153 N/A 96.75 178.35 N/A N/A 0.7 2141 95 N/A 85.81 204.11 N/A N/A 0.9 1788 90 N/A 46.57 97.12 N/A N/A 0.9 515 90 N/A 44.19 91.69 N/A N/A 0.89 476 2.7 -57.8 1076.5 71.8 -178.2 1310.3 66.6 -143.2 1961.9 -158.5 81.8 -17.8 203.3 0.0 97.1 0.0 91.7
220 1 73 N/A 1.52 3.62 N/A N/A 0.9 4 115 N/A 2.0 4.76 N/A N/A 0.9 6 90 N/A 1.15 2.41 N/A N/A 0.9 2 90 N/A 1.11 2.31 N/A N/A 0.9 2 0.3 -8.3 153.8 0.1 -0.3 2.1 0.5 -1.4 14.7 1.1 3.5 -2.0 4.3 0.0 2.4 0.0 2.3
220 2 73 N/A 6.66 15.88 N/A N/A 0.9 39 118 N/A 9.14 21.79 N/A N/A 0.9 62 90 N/A 5.41 11.3 N/A N/A 0.9 20 90 N/A 5.22 10.9 N/A N/A 0.9 19 1.0 -33.0 615.1 1.0 -5.0 32.9 2.3 -7.3 75.8 4.6 15.2 -10.2 19.3 0.0 11.3 0.0 10.9
220 3 73 N/A 16.11 38.41 N/A N/A 0.9 145 119 N/A 22.79 54.33 N/A N/A 0.9 245 90 N/A 13.72 28.66 N/A N/A 0.9 82 90 N/A 13.26 27.7 N/A N/A 0.9 78 2.4 -74.3 1384.0 4.1 -19.7 128.3 5.9 -18.4 191.1 11.2 36.7 -26.7 47.3 0.0 28.7 0.0 27.7
220 4 73 N/A 20.87 49.75 N/A N/A 0.9 215 125 N/A 33.37 79.55 N/A N/A 0.9 434 90 N/A 20.25 42.31 N/A N/A 0.9 148 90 N/A 19.68 41.11 N/A N/A 0.9 141 2.4 -74.3 1384.0 10.3 -43.1 280.8 12.6 -39.3 409.1 14.5 47.6 -46.0 64.9 0.0 42.3 0.0 41.1
220 5 73 N/A 28.99 69.11 N/A N/A 0.9 351 130 N/A 52.05 124.07 N/A N/A 0.9 845 90 N/A 31.55 65.91 N/A N/A 0.9 287 90 N/A 30.78 64.27 N/A N/A 0.9 277 2.4 -74.3 1384.0 22.2 -86.7 564.5 23.1 -72.1 750.5 20.2 66.1 -79.8 95.0 0.0 65.9 0.0 64.3
220 6 73 N/A 40.08 95.46 N/A N/A 0.9 571 133 N/A 78.16 186.19 N/A N/A 0.9 1555 90 N/A 47.03 98.21 N/A N/A 0.9 522 90 N/A 45.95 95.76 N/A N/A 0.9 505 2.4 -74.3 1384.0 38.3 -143.2 932.2 38.4 -119.9 1248.3 27.9 91.3 -126.7 136.4 0.0 98.2 0.0 95.8
230 1 73 N/A 1.75 4.18 N/A N/A 0.9 5 113 N/A 2.23 5.31 N/A N/A 0.9 7 90 N/A 1.45 3.04 N/A N/A 0.9 3 90 N/A 1.41 2.94 N/A N/A 0.9 3 0.2 -9.8 161.7 0.1 -0.4 2.1 0.4 -1.7 12.0 1.2 4.0 -2.0 4.9 0.0 3.0 0.0 2.9
230 2 73 N/A 7.74 18.46 N/A N/A 0.9 48 114 N/A 10.11 24.1 N/A N/A 0.9 72 90 N/A 6.78 14.18 N/A N/A 0.9 29 90 N/A 6.59 13.77 N/A N/A 0.9 27 0.9 -39.3 646.8 0.8 -6.0 34.1 2.0 -8.7 61.8 5.4 17.7 -10.0 21.9 0.0 14.2 0.0 13.8
230 3 73 N/A 18.8 44.82 N/A N/A 0.9 183 116 N/A 25.06 59.74 N/A N/A 0.9 282 90 N/A 17.14 35.81 N/A N/A 0.9 115 90 N/A 16.68 34.85 N/A N/A 0.9 110 2.0 -88.5 1455.2 3.4 -23.5 133.1 4.9 -21.9 155.8 13.1 42.9 -25.9 53.8 0.0 35.8 0.0 34.9
230 4 73 N/A 24.61 58.66 N/A N/A 0.9 275 121 N/A 35.74 85.2 N/A N/A 0.9 481 90 N/A 25.15 52.54 N/A N/A 0.9 204 90 N/A 24.6 51.39 N/A N/A 0.9 198 2.0 -88.5 1455.2 8.4 -51.4 291.4 10.6 -46.8 333.5 17.2 56.1 -43.3 73.4 0.0 52.5 0.0 51.4
230 5 73 N/A 34.57 82.39 N/A N/A 0.9 457 124 N/A 54.47 129.82 N/A N/A 0.9 904 90 N/A 38.97 81.41 N/A N/A 0.9 394 90 N/A 38.26 79.87 N/A N/A 0.9 383 2.0 -88.5 1455.2 18.1 -103.3 585.6 19.4 -85.9 611.9 24.1 78.8 -73.4 107.1 0.0 81.4 0.0 79.9
230 6 73 N/A 48.15 114.69 N/A N/A 0.9 752 127 N/A 80.5 191.74 N/A N/A 0.9 1625 90 N/A 57.94 120.99 N/A N/A 0.9 714 90 N/A 56.93 118.64 N/A N/A 0.9 696 2.0 -88.5 1455.2 31.2 -170.7 967.2 32.2 -142.8 1017.8 33.5 109.7 -115.3 153.2 0.0 121.0 0.0 118.6
240 1 73 N/A 1.85 4.4 N/A N/A 0.9 6 111 N/A 2.29 5.46 N/A N/A 0.9 8 90 N/A 1.81 3.78 N/A N/A 0.9 4 90 N/A 1.77 3.71 N/A N/A 0.9 4 0.2 -11.1 134.0 0.0 -0.4 2.1 0.3 -1.9 7.3 1.3 4.2 -1.9 5.1 0.0 3.8 0.0 3.7
240 2 73 N/A 8.21 19.58 N/A N/A 0.9 53 112 N/A 10.39 24.77 N/A N/A 0.9 75 90 N/A 8.36 17.48 N/A N/A 0.9 39 90 N/A 8.22 17.17 N/A N/A 0.9 38 0.7 -44.5 536.1 0.6 -6.8 32.8 1.5 -9.8 37.6 5.7 18.7 -9.2 23.0 0.0 17.5 0.0 17.2
240 3 73 N/A 20.06 47.83 N/A N/A 0.9 202 113 N/A 25.72 61.31 N/A N/A 0.9 293 90 N/A 20.98 43.83 N/A N/A 0.9 156 90 N/A 20.63 43.09 N/A N/A 0.9 152 1.5 -100.1 1206.2 2.4 -26.5 128.1 3.8 -24.7 94.8 14.0 45.7 -23.7 56.5 0.0 43.8 0.0 43.1
240 4 73 N/A 26.66 63.56 N/A N/A 0.9 310 116 N/A 36.2 86.3 N/A N/A 0.9 490 90 N/A 30.31 63.34 N/A N/A 0.9 270 90 N/A 29.9 62.46 N/A N/A 0.9 265 1.5 -100.1 1206.2 6.1 -58.1 280.4 8.2 -52.9 203.0 18.6 60.8 -38.3 77.3 0.0 63.3 0.0 62.5
240 5 73 N/A 38.02 90.62 N/A N/A 0.9 528 119 N/A 54.46 129.81 N/A N/A 0.9 904 90 N/A 46.4 96.92 N/A N/A 0.9 512 90 N/A 45.86 95.75 N/A N/A 0.9 503 1.5 -100.1 1206.2 13.1 -116.8 563.6 15.1 -97.1 372.3 26.5 86.7 -63.6 113.1 0.0 96.9 0.0 95.7
240 6 73 N/A 53.51 127.45 N/A N/A 0.9 881 121 N/A 79.7 189.84 N/A N/A 0.9 1601 90 N/A 68.5 143.03 N/A N/A 0.9 918 90 N/A 67.72 141.1 N/A N/A 0.9 903 1.5 -100.1 1206.2 22.6 -192.9 930.9 25.0 -161.5 619.3 37.3 121.9 -98.8 162.1 0.0 143.0 0.0 141.1
250 1 73 N/A 1.85 4.42 N/A N/A 0.9 6 109 N/A 2.26 5.38 N/A N/A 0.9 8 90 N/A 2.15 4.48 N/A N/A 0.9 5 90 N/A 2.13 4.44 N/A N/A 0.9 5 0.1 -12.1 92.5 0.0 -0.5 1.8 0.2 -2.1 1.1 1.3 4.2 -1.7 5.1 0.0 4.5 0.0 4.4
250 2 73 N/A 8.3 19.79 N/A N/A 0.9 54 109 N/A 10.22 24.38 N/A N/A 0.9 74 90 N/A 9.83 20.55 N/A N/A 0.9 50 90 N/A 9.75 20.37 N/A N/A 0.9 49 0.5 -48.3 370.0 0.3 -7.4 29.4 1.0 -10.6 5.8 5.8 18.9 -8.1 23.0 0.0 20.5 0.0 20.4
250 3 73 N/A 20.41 48.66 N/A N/A 0.9 207 110 N/A 25.31 60.33 N/A N/A 0.9 286 90 N/A 24.51 51.22 N/A N/A 0.9 197 90 N/A 24.31 50.79 N/A N/A 0.9 194 1.1 -108.6 832.4 1.4 -28.8 114.7 2.6 -26.8 14.6 14.2 46.5 -20.5 56.7 0.0 51.2 0.0 50.8
250 4 73 N/A 27.54 65.66 N/A N/A 0.9 325 112 N/A 35.29 84.14 N/A N/A 0.9 472 90 N/A 34.97 73.06 N/A N/A 0.9 335 90 N/A 34.75 72.58 N/A N/A 0.9 332 1.1 -108.6 832.4 3.4 -63.1 251.1 5.6 -57.4 31.3 19.2 62.8 -31.8 77.9 0.0 73.1 0.0 72.6
250 5 73 N/A 39.87 95.03 N/A N/A 0.9 566 114 N/A 52.61 125.39 N/A N/A 0.9 859 90 N/A 52.94 110.59 N/A N/A 0.9 624 90 N/A 52.65 109.92 N/A N/A 0.9 619 1.1 -108.6 832.4 7.3 -126.8 504.8 10.3 -105.3 57.4 27.8 90.9 -51.2 114.5 0.0 110.6 0.0 109.9
250 6 73 N/A 56.66 134.95 N/A N/A 0.9 960 115 N/A 76.39 181.94 N/A N/A 0.9 1502 90 N/A 77.67 162.17 N/A N/A 0.9 1109 90 N/A 77.21 160.85 N/A N/A 0.9 1099 1.1 -108.6 832.4 12.7 -209.3 833.6 17.1 -175.2 95.5 39.5 129.1 -78.0 164.4 0.0 162.2 0.0 160.8
260 1 73 N/A 1.78 4.24 N/A N/A 0.9 5 107 N/A 2.13 5.08 N/A N/A 0.9 7 90 N/A 2.44 5.1 N/A N/A 0.9 6 90 N/A 2.44 5.09 N/A N/A 0.9 6 0.1 -12.6 41.5 0.0 -0.5 1.5 0.1 -2.2 -6.0 1.2 4.1 -1.4 4.9 0.0 5.1 0.0 5.1
260 2 73 N/A 8.05 19.19 N/A N/A 0.9 51 107 N/A 9.67 23.05 N/A N/A 0.9 68 90 N/A 11.11 23.2 N/A N/A 0.9 60 90 N/A 11.1 23.18 N/A N/A 0.9 60 0.2 -50.6 165.9 0.1 -7.7 24.3 0.5 -11.1 -30.6 5.6 18.4 -6.6 22.1 0.0 23.2 0.0 23.2
260 3 73 N/A 19.93 47.51 N/A N/A 0.9 200 107 N/A 23.96 57.12 N/A N/A 0.9 264 90 N/A 27.53 57.53 N/A N/A 0.9 234 90 N/A 27.51 57.48 N/A N/A 0.9 234 0.5 -113.8 373.2 0.2 -30.2 94.8 1.3 -28.1 -77.2 13.9 45.4 -16.5 54.7 0.0 57.5 0.0 57.5
260 4 73 N/A 27.34 65.17 N/A N/A 0.9 322 108 N/A 33.22 79.19 N/A N/A 0.9 431 90 N/A 38.84 81.15 N/A N/A 0.9 392 90 N/A 38.84 81.13 N/A N/A 0.9 392 0.5 -113.8 373.2 0.5 -66.1 207.5 2.9 -60.2 -165.2 19.1 62.3 -23.9 75.5 0.0 81.1 0.0 81.1
260 5 73 N/A 40.19 95.79 N/A N/A 0.9 573 108 N/A 49.23 117.34 N/A N/A 0.9 777 90 N/A 58.23 121.64 N/A N/A 0.9 720 90 N/A 58.24 121.57 N/A N/A 0.9 720 0.5 -113.8 373.2 1.1 -132.8 417.1 5.2 -110.4 -303.0 28.0 91.6 -36.6 111.5 0.0 121.6 0.0 121.6
